url,source,http_status,final_url,is_redirect,redirect_type,is_error,notes
https://naturesseed.com/products/clover-seed/alsike-clover-seed/?variation_id=461577&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/alsike-clover-seed/?variation_id=461577&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/alsike-clover-seed/?variation_id=461578&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/alsike-clover-seed/?variation_id=461578&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/alsike-clover-seed/?variation_id=461579&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,merchant_feed,CONN_ERROR,,False,,True,"Connection Error: HTTPSConnectionPool(host='naturesseed.com', port=443): Read timed out."
https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/,base_url_check,200,https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/,False,,False,
https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/?variation_id=461571&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,merchant_feed,TIMEOUT,,False,,True,Timeout after 10s
https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/?variation_id=461572&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/?variation_id=461572&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/?variation_id=461573&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/?variation_id=461573&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/microclover/,ad_copy,200,https://naturesseed.com/products/clover-seed/microclover/,False,,False,
https://naturesseed.com/products/clover-seed/microclover/?variation_id=451060&attribute_size=1+lb+-+Covers+1%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/microclover/?variation_id=451060&attribute_size=1+lb+-+Covers+1%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/microclover/?variation_id=451061&attribute_size=2+lb+-+Covers+2%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/microclover/?variation_id=451061&attribute_size=2+lb+-+Covers+2%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/microclover/?variation_id=451062&attribute_size=5+lb+-+Covers+5%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/microclover/?variation_id=451062&attribute_size=5+lb+-+Covers+5%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/red-clover-seed/,base_url_check,200,https://naturesseed.com/products/clover-seed/red-clover-seed/,False,,False,
https://naturesseed.com/products/clover-seed/red-clover-seed/?variation_id=461574&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/red-clover-seed/?variation_id=461574&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/red-clover-seed/?variation_id=461575&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/red-clover-seed/?variation_id=461575&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/red-clover-seed/?variation_id=461576&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/red-clover-seed/?variation_id=461576&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/white-clover/,ad_copy,200,https://naturesseed.com/products/clover-seed/white-clover/,False,,False,
https://naturesseed.com/products/clover-seed/white-clover/?variation_id=452370&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/white-clover/?variation_id=452370&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/white-clover/?variation_id=452371&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/white-clover/?variation_id=452371&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/white-clover/?variation_id=452372&attribute_size=50+lb+-+Covers+100%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/white-clover/?variation_id=452372&attribute_size=50+lb+-+Covers+100%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/white-dutch-clover/,ad_copy,200,https://naturesseed.com/products/clover-seed/white-dutch-clover/,False,,False,
https://naturesseed.com/products/clover-seed/white-dutch-clover/?variation_id=447280&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/white-dutch-clover/?variation_id=447280&attribute_size=10+lb+-+Covers+20%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/white-dutch-clover/?variation_id=447281&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/white-dutch-clover/?variation_id=447281&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/clover-seed/white-dutch-clover/?variation_id=447282&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/clover-seed/white-dutch-clover/?variation_id=447282&attribute_size=5+lb+-+Covers+10%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://naturesseed.com/products/grass-seed -> 200:https://naturesseed.com/products/grass-seed/
https://naturesseed.com/products/grass-seed/,ad_copy,200,https://naturesseed.com/products/grass-seed/,False,,False,
https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/,base_url_check,200,https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/,False,,False,
https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/?variation_id=445433&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/?variation_id=445433&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/?variation_id=445854&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/?variation_id=445854&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/?variation_id=445855&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,merchant_feed,CONN_ERROR,,False,,True,"Connection Error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://naturesseed.com/products/grass-seed/california-habitat-mix/,base_url_check,200,https://naturesseed.com/products/grass-seed/california-habitat-mix/,False,,False,
https://naturesseed.com/products/grass-seed/california-habitat-mix/?variation_id=445838&attribute_size=5+lb+-+Covers+20%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/california-habitat-mix/?variation_id=445838&attribute_size=5+lb+-+Covers+20%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/california-habitat-mix/?variation_id=447331&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/california-habitat-mix/?variation_id=447331&attribute_size=25+lb+-+Covers+50%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/california-habitat-mix/?variation_id=447332&attribute_size=50+lb+-+Covers+100%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/california-habitat-mix/?variation_id=447332&attribute_size=50+lb+-+Covers+100%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/,base_url_check,200,https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/,False,,False,
https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/?variation_id=445540&attribute_size=5+lb+-+Covers+2%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/?variation_id=445540&attribute_size=5+lb+-+Covers+2%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/?variation_id=447323&attribute_size=25+lb+-+Covers+10%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/?variation_id=447323&attribute_size=25+lb+-+Covers+10%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/?variation_id=447324&attribute_size=50+lb+-+Covers+25%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/california-native-lawn-alternative-mix/?variation_id=447324&attribute_size=50+lb+-+Covers+25%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/,base_url_check,200,https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/,False,,False,
https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/?variation_id=458445&attribute_pa_coverage-area=10-lbs-2000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/?variation_id=458445&attribute_pa_coverage-area=10-lbs-2000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/?variation_id=458446&attribute_pa_coverage-area=25-lbs-5000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/?variation_id=458446&attribute_pa_coverage-area=25-lbs-5000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/?variation_id=458447&attribute_pa_coverage-area=5-lbs-1000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/clover-lawn-alternative-mix/?variation_id=458447&attribute_pa_coverage-area=5-lbs-1000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/,base_url_check,200,https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/,False,,False,
https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/?variation_id=445185&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/?variation_id=445185&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/?variation_id=445904&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/?variation_id=445904&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/?variation_id=445905&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/fine-fescue-grass-seed-mix/?variation_id=445905&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/,base_url_check,200,https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/,False,,False,
https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/?variation_id=458049&attribute_pa_coverage-area=10-lbs-2000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/?variation_id=458049&attribute_pa_coverage-area=10-lbs-2000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/?variation_id=458050&attribute_pa_coverage-area=25-lbs-5000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/?variation_id=458050&attribute_pa_coverage-area=25-lbs-5000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/?variation_id=458051&attribute_pa_coverage-area=5-lbs-1000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/high-traffic-hardy-lawn/?variation_id=458051&attribute_pa_coverage-area=5-lbs-1000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/,base_url_check,200,https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/,False,,False,
https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/?variation_id=445880&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/?variation_id=445880&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/?variation_id=445881&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/?variation_id=445881&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/?variation_id=445882&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/?variation_id=445882&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/,base_url_check,200,https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/,False,,False,
https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/?variation_id=445413&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/?variation_id=445413&attribute_size=5+lb+-+Covers+1%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/?variation_id=449901&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/?variation_id=449901&attribute_size=10+lb+-+Covers+2%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/?variation_id=449902&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/kentucky-bluegrass-seed-blue-ribbon-mix/?variation_id=449902&attribute_size=25+lb+-+Covers+5%2C000+Sq+Ft,False,,False,
https://naturesseed.com/products/grass-seed/meadow-lawn-blend/,base_url_check,200,https://naturesseed.com/products/grass-seed/meadow-lawn-blend/,False,,False,
https://naturesseed.com/products/grass-seed/meadow-lawn-blend/?variation_id=458430&attribute_pa_coverage-area=10-lbs-2000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/meadow-lawn-blend/?variation_id=458430&attribute_pa_coverage-area=10-lbs-2000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/meadow-lawn-blend/?variation_id=458431&attribute_pa_coverage-area=25-lbs-5000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/meadow-lawn-blend/?variation_id=458431&attribute_pa_coverage-area=25-lbs-5000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/meadow-lawn-blend/?variation_id=458432&attribute_pa_coverage-area=5-lbs-1000-sq-ft,merchant_feed,200,https://naturesseed.com/products/grass-seed/meadow-lawn-blend/?variation_id=458432&attribute_pa_coverage-area=5-lbs-1000-sq-ft,False,,False,
https://naturesseed.com/products/grass-seed/perennial-ryegrass-seed-blend/,base_url_check,200,https://naturesseed.com/products/grass-seed/perennial-ryegrass-seed-blend/,False,,False,
